ID,A,B,NEITHER
test-450,0.7137557243255856,0.2580394362464755,0.028204839427938642
test-451,0.8084620703098634,0.001153051758591292,0.19038487793154535
test-452,0.02524596305387364,0.23937105092218594,0.7353829860239404
test-453,0.7205101207815789,0.07286872924144017,0.20662114997698086
test-454,0.90632535972076,0.0007293073213862836,0.09294533295785386
test-455,0.02381142230412725,0.7309444700881749,0.24524410760769796
test-456,0.9452176945863076,0.03125123747231867,0.02353106794137373
test-457,0.0038539817477066633,0.8076679612809758,0.1884780569713175
test-458,0.17673136453153643,0.39156296324527007,0.4317056722231936
test-459,0.0024918539691690805,0.9089731144792713,0.08853503155155963
test-460,0.07239833790044838,0.8238523099751384,0.10374935212441325
test-461,0.9688215940311814,0.005075671057639386,0.026102734911179266
test-462,0.0645489591563599,0.7697217061595321,0.165729334684108
test-463,0.7690651295345647,0.0013013367844288647,0.2296335336810063
test-464,0.8657218426469317,0.03349984832673333,0.10077830902633496
test-465,0.013761761767558504,0.8617990866834544,0.12443915154898709
test-466,0.1294347960919017,0.19746731947114546,0.6730978844369528
test-467,0.28768419303324055,0.6906464056515185,0.02166940131524106
test-468,0.9361445211814651,0.0008346806332460499,0.06302079818528881
test-469,0.9677681066414019,0.0001992379138561184,0.03203265544474193
test-470,0.24551966787646978,0.6558299933363302,0.09865033878719995
test-471,0.04924606977159764,0.691879969150017,0.25887396107838545
test-472,0.15174345356537705,0.7501335836913201,0.09812296274330287
test-473,0.956914243012173,1.8534311400625496e-05,0.04306722267642635
test-474,0.7846026096457317,0.20211855284595667,0.013278837508311613
test-475,0.9529107581115035,0.028325935006839657,0.018763306881656772
test-476,0.005440984915630439,0.9386803938027024,0.055878621281667165
test-477,0.0023795184627612097,0.9408139894291916,0.05680649210804712
test-478,0.6240758914998653,0.2554141273399969,0.12050998116013784
test-479,0.005639836283792151,0.8885397823678932,0.1058203813483146
test-480,0.038891691372301786,0.9086616313182052,0.05244667730949296
test-481,0.9716146346599446,0.0005842856801902522,0.027801079659865096
test-482,0.8213944412493837,0.1389537019408893,0.03965185680972703
test-483,0.6806090472728801,0.2972659542607162,0.02212499846640362
test-484,0.8735585838457005,0.10380363582338573,0.022637780330913793
test-485,0.0012206077208537502,0.9048448355484788,0.09393455673066735
test-486,0.002744132276532299,0.9132082746492122,0.08404759307425556
test-487,0.018013808363827325,0.9409391191006263,0.041047072535546264
test-488,0.9500140143691165,0.009429338806580045,0.04055664682430347
test-489,0.9481393981298051,0.014716271306968828,0.037144330563226
test-490,0.7233838793032789,0.23937324015004327,0.03724288054667798
test-491,0.32527615069546795,0.6416767042080846,0.0330471450964474
test-492,0.6677159146016093,0.28552148844881087,0.04676259694957972
test-493,0.8044711456652616,0.17071240063892767,0.024816453695810613
test-494,0.9554734420108716,0.01590817311298223,0.028618384876146336
test-495,0.011491677577306621,0.9322954228186453,0.056212899604048086
test-496,0.6196026256352641,0.358209537196034,0.022187837168701912
test-497,0.8477427255990957,0.027242506616149846,0.12501476778475448
test-498,0.0017761317457092819,0.9461095917840882,0.052114276470202406
test-499,0.1258342637861285,0.4817574795565149,0.3924082566573566
test-500,0.08845364161265733,0.8309547225309046,0.08059163585643796
test-501,0.7746826718584384,0.0002366845209619418,0.2250806436205996
test-502,9.062742228749196e-05,0.8865252850876905,0.11338408749002206
test-503,0.07313259001845183,0.6500890626206326,0.2767783473609155
test-504,0.0028594395233918013,0.9712168818411532,0.025923678635454958
test-505,0.7644072785576531,0.0003646126733115135,0.2352281087690354
test-506,0.0050212626738177606,0.9282087372619454,0.06677000006423688
test-507,0.024537056077895296,0.8378687188051916,0.137594225116913
test-508,0.7407976638732124,0.004651036923538508,0.2545512992032489
test-509,0.49277879854839285,0.4493844905990383,0.05783671085256896
test-510,0.8918116756528921,0.021876244372281348,0.08631207997482652
test-511,0.057429792248809765,0.8988588583145086,0.043711349436681514
test-512,0.007203419702912888,0.9106383041293928,0.08215827616769424
test-513,0.04923509113917644,0.8230197651185377,0.12774514374228596
test-514,0.19028247803879614,0.5842852285271615,0.22543229343404242
test-515,0.05180947483144519,0.9049842622986158,0.04320626286993896
test-516,0.9405428858492955,0.007756495424582572,0.05170061872612195
test-517,0.07936586832992486,0.6964994079191192,0.22413472375095603
test-518,0.6657637782970629,0.3137504797326058,0.020485741970331327
test-519,0.6808730691655299,0.30047168518205897,0.018655245652411213
test-520,0.8828017676404524,0.08369434021926846,0.03350389214027918
test-521,0.02193394336677214,0.8915149715291666,0.08655108510406131
test-522,0.023471592129679333,0.274533618899939,0.7019947889703817
test-523,0.0063432802278542795,0.9431373084070007,0.05051941136514501
test-524,0.7311162245706393,0.23384655741843366,0.03503721801092702
test-525,0.1891926702477369,0.7739993520029058,0.03680797774935723
test-526,0.9455243480243233,0.026871787843567294,0.02760386413210953
test-527,0.7876523567715902,0.1289382629978414,0.08340938023056835
test-528,0.9413371125451185,0.0013775321032560956,0.05728535535162538
test-529,0.04926302834224206,0.04592733493488799,0.90480963672287
test-530,0.9444011522404758,0.00792995386659542,0.047668893892928804
test-531,0.3458413535320204,0.0005572935610452077,0.6536013529069343
test-532,0.15963873737111556,0.7174136243770759,0.12294763825180861
test-533,0.94652302845597,0.03545134071305867,0.01802563083097121
test-534,0.00853844569882719,0.9123526283467996,0.07910892595437305
test-535,0.005181951829847485,0.031898803798689694,0.9629192443714629
test-536,0.9647737925759731,0.00039802865150082007,0.034828178772526135
test-537,0.9710947523123776,0.003238875226284469,0.025666372461337968
test-538,0.33699378547580594,0.6377800286600669,0.02522618586412711
test-539,0.005075882494982486,0.9106504106436561,0.0842737068613614
test-540,0.9075169933531876,0.002337882563386429,0.09014512408342588
test-541,0.01799795001815361,0.31533867908052954,0.6666633709013168
test-542,0.17646603875351335,0.7422239922452663,0.08130996900122034
test-543,0.060220370611343506,0.8070702317206372,0.13270939766801923
test-544,0.03054804917448123,0.0761228079812023,0.8933291428443165
test-545,0.961025866913823,0.013470429250515186,0.025503703835661938
test-546,0.7442797718311499,0.24550689886722765,0.01021332930162233
test-547,0.7679586782335631,0.008781536418126493,0.2232597853483103
test-548,0.002209912842797926,0.9503598814691253,0.04743020568807681
test-549,0.6883261052605082,0.2621550025245318,0.04951889221496014
test-550,0.027929566824100038,0.8250111573145593,0.1470592758613406
test-551,0.038547499702313616,0.738800419766864,0.2226520805308224
test-552,0.007673219016972416,0.8691486846288731,0.12317809635415443
test-553,0.0748282080605311,0.8121004452692705,0.11307134667019844
test-554,0.11292856188134762,0.8467438673113556,0.040327570807296875
test-555,0.9598560274907513,0.00028998771485111126,0.03985398479439764
test-556,0.05636873230157865,0.8741824589902627,0.06944880870815873
test-557,0.07447826683119248,0.2126562410688866,0.7128654920999209
test-558,0.5349060366226298,0.45508453575228786,0.010009427625082362
test-559,0.00908834145819666,0.95853117947085,0.0323804790709533
test-560,0.917966510160194,9.66588121520995e-05,0.08193683102765387
test-561,0.8814402778026886,0.019178433949165342,0.09938128824814606
test-562,0.9363432840105915,0.05261118111486482,0.011045534874543515
test-563,0.0028955979024289026,0.9399009033898981,0.057203498707673134
test-564,0.030045071086594034,0.9190599139150184,0.0508950149983876
test-565,0.02715214898500265,0.8798600456876423,0.09298780532735498
test-566,0.9149723678970176,9.326239243930565e-05,0.0849343697105431
test-567,0.04763903771258049,0.8540538306225166,0.0983071316649028
test-568,0.9726001112430891,0.011860663477566164,0.015539225279344867
test-569,0.15527092187630903,0.8119520002362217,0.032777077887469086
test-570,0.014384749979022055,0.9438041419398722,0.0418111080811057
test-571,0.002891695407183039,0.8107516724210406,0.18635663217177642
test-572,0.9219539383111115,0.005871144472159305,0.07217491721672914
test-573,0.032744501303415226,0.9360247357079629,0.031230762988621805
test-574,0.7330143102379946,0.2411921569618113,0.025793532800194106
test-575,0.038065058754173785,0.8949187202151935,0.06701622103063272
test-576,0.8265644168975602,0.15905330312068533,0.0143822799817545
test-577,0.7158046876493366,0.1466840568780269,0.13751125547263643
test-578,0.9645798673947323,0.014714033872000055,0.02070609873326751
test-579,0.0028021245194392998,0.9297145106464171,0.06748336483414366
test-580,0.7509896397738325,0.21994424411914684,0.02906611610702062
test-581,0.01852213319295788,0.9398502618514678,0.04162760495557436
test-582,0.9722201012425692,0.004060382451873731,0.023719516305557017
test-583,0.33998334374526223,0.41720149347278745,0.24281516278195034
test-584,0.07200541339658749,0.8884752317417668,0.03951935486164568
test-585,0.9041087998849,0.054566553258125365,0.041324646856974595
test-586,0.0007648046214585799,0.6195644492306132,0.37967074614792834
test-587,0.9327419559682741,0.049583340184635886,0.01767470384708998
test-588,0.03184632733196332,0.9328169198043816,0.03533675286365507
test-589,0.02196819905251658,0.8318456273090142,0.14618617363846922
test-590,0.7113206197243355,0.00015779499146549716,0.2885215852841991
test-591,0.0027912022242954962,0.5667033894420663,0.4305054083336381
test-592,0.023918122608584204,0.9497012024068603,0.026380674984555545
test-593,0.9509484667910435,0.015516038350634923,0.03353549485832163
test-594,0.13448782210136728,0.7624460089119794,0.1030661689866531
test-595,0.1171161578227367,0.33957306251856206,0.5433107796587012
test-596,0.3613328419437029,0.08884786712399521,0.549819290932302
test-597,0.013974337660887291,0.9313135808521685,0.054712081486944154
test-598,0.9250725953367986,0.013323443440682883,0.06160396122251848
test-599,0.49130923664818976,0.4581786366368142,0.05051212671499606
test-600,0.8876975231888289,0.08361988622950788,0.028682590581663198
test-601,0.9625863017544559,0.0057499375773747315,0.031663760668169366
test-602,0.8928144718388078,0.002206150540403693,0.10497937762078854
test-603,0.001672721247220896,0.7852233435149827,0.21310393523779642
test-604,0.7114278789953838,0.19919355782526132,0.08937856317935478
test-605,0.2850904487137919,0.6404167232408421,0.07449282804536599
test-606,0.005654905861603118,0.7503551975660537,0.24398989657234305
test-607,0.006619221841483339,0.9382976151229159,0.0550831630356008
test-608,0.9622418456084447,0.0016385862504744335,0.03611956814108091
test-609,0.932105808698224,0.00180497401287433,0.06608921728890171
test-610,0.4983446398540758,0.13703084720971107,0.36462451293621323
test-611,0.0074452935896234616,0.8381330230728267,0.15442168333754988
test-612,0.696617518578036,0.011569106749405148,0.29181337467255897
test-613,0.08050106335238473,0.8778794639657983,0.04161947268181699
test-614,0.0007022695959717893,0.8906571482203419,0.10864058218368633
test-615,0.6512750739382407,0.09096111261518224,0.25776381344657706
test-616,0.04982322912184427,0.280225493522208,0.6699512773559477
test-617,0.682612537936469,0.0010561113446224202,0.3163313507189084
test-618,0.004784683335314571,0.9162682929988714,0.07894702366581413
test-619,0.6289237068169679,0.012458396428261452,0.3586178967547709
test-620,0.8481811091104853,0.14148518933135337,0.010333701558161499
test-621,0.012178419793225915,0.7345599493735474,0.25326163083322656
test-622,0.00720002563678007,0.9646205708157524,0.02817940354746753
test-623,0.0005025021225854274,0.8180553393522537,0.18144215852516082
test-624,0.9768529303792279,0.0032156120434079683,0.019931457577364153
test-625,0.6228247501259605,0.06164435271986202,0.3155308971541774
test-626,0.9691860820994233,0.01727689823836402,0.013537019662212834
test-627,0.9362749720375049,0.05064320206414942,0.013081825898345615
test-628,0.059432634327353656,0.900552430870102,0.040014934802544345
test-629,0.9629298009736198,0.008684924944865531,0.02838527408151472
test-630,0.22730244955091009,0.6806831565860658,0.09201439386302405
test-631,0.5175589341272042,0.0017291972190453975,0.48071186865375026
test-632,0.05495034579622192,0.897575318333193,0.04747433587058506
test-633,0.9697918404866062,0.0071820342689315145,0.023026125244462344
test-634,0.41396606602501346,0.4237742623669061,0.16225967160808039
test-635,0.01670263974386401,0.9008155225868189,0.0824818376693172
test-636,0.012004744672133853,0.08350637403167602,0.9044888812961902
test-637,0.9561662456078748,0.0026513720163336735,0.04118238237579163
test-638,0.00036926144053765384,0.7191550443194836,0.2804756942399788
test-639,0.9203988437200967,0.059296899719852726,0.020304256560050596
test-640,0.04434326645248006,0.003098009477438195,0.9525587240700817
test-641,0.016617689884914244,0.9095928786167699,0.07378943149831582
test-642,0.004838821470291778,0.950588921526954,0.04457225700275422
test-643,0.2886016116932108,0.45517690109373116,0.2562214872130581
test-644,0.1301715512440234,0.0008610415911247768,0.8689674071648518
test-645,0.966998607924547,0.011949803794456041,0.02105158828099699
test-646,0.7606288112185466,0.22823077138210712,0.0111404173993464
test-647,0.9760633373075371,0.009021274040851204,0.01491538865161167
test-648,0.945132083795214,0.002410509593702005,0.052457406611084036
test-649,0.9544587957790291,0.0014574640338259576,0.04408374018714482
test-650,0.028554251808074835,0.07609327062006796,0.8953524775718572
test-651,0.8573871794365502,0.0458268042959614,0.09678601626748844
test-652,0.16789667788595278,0.7731152548812261,0.05898806723282116
test-653,0.03943348973971889,0.8909012025746891,0.06966530768559215
test-654,0.07739628548838139,0.8143225846714298,0.10828112984018877
test-655,0.02314496720083471,0.9247990475089692,0.05205598529019607
test-656,0.9690072930686786,0.009738176007501154,0.021254530923820278
test-657,0.19960850423540075,0.6959157319978924,0.10447576376670689
test-658,0.7134196947544402,0.26483176070591674,0.021748544539643155
test-659,0.04777503323707506,0.8721944773532087,0.08003048940971633
test-660,0.0346427776800171,0.4403720207706393,0.5249852015493435
test-661,0.933983620341988,0.02756569662799235,0.038450683030019604
test-662,0.6191429375809634,9.473328546988142e-06,0.38084758909048977
test-663,0.0031525922241879226,0.7652409203381126,0.23160648743769943
test-664,0.6545546723426587,0.2373248449030042,0.10812048275433707
test-665,0.08629721802695983,0.4952856480302126,0.41841713394282776
test-666,0.9721034034064097,0.006608516750052692,0.021288079843537498
test-667,0.022048993220852933,0.9201150386125073,0.0578359681666399
test-668,0.018781256538450437,0.951042911733502,0.030175831728047543
test-669,0.08128455399512091,0.07311828566703839,0.8455971603378407
test-670,0.00043338899681143845,0.969590659795429,0.029975951207759473
test-671,0.5971867173349741,0.3782831558050252,0.024530126860000636
test-672,0.9532050290581681,0.007876412000849523,0.038918558940982395
test-673,0.14994733918388828,0.4206617117360592,0.42939094908005254
test-674,0.7847510100649205,0.06571878515639266,0.14953020477868675
test-675,0.09978674996176087,0.8418945724668545,0.05831867757138462
test-676,0.5705626601095549,0.3477049727020564,0.08173236718838862
test-677,0.4154738744840243,0.16472135040848712,0.4198047751074886
test-678,0.9554834718048038,0.0027928701987207163,0.04172365799647548
test-679,0.8968454724214684,0.08306030613515263,0.020094221443379013
test-680,0.3031823655232304,0.606030819807171,0.09078681466959858
test-681,0.015634690345366464,0.9417409352199523,0.042624374434681214
test-682,0.010703742822403202,0.7559023637076308,0.23339389346996603
test-683,0.034221783845667285,0.5343413887937233,0.43143682736060945
test-684,0.003187777363927201,0.32940885918704615,0.6674033634490267
test-685,0.8071141156412128,0.009300987995238473,0.18358489636354866
test-686,0.0028955845065966684,0.9637238117489147,0.03338060374448851
test-687,0.011133491557872662,0.9287359313521992,0.06013057708992803
test-688,0.9640723787417608,0.013291731551314613,0.022635889706924726
test-689,0.8893366934901195,0.033073347067581325,0.07758995944229928
test-690,0.9610025990995614,0.007918944930191634,0.031078455970246867
test-691,0.9139180664974641,0.07484607308129791,0.011235860421237955
test-692,0.03687441914534175,0.9113173764666979,0.05180820438796036
test-693,0.026412207650385624,0.8441541485072174,0.12943364384239686
test-694,0.36546181587232923,0.6190097500754497,0.015528434052221107
test-695,0.8568474319967957,0.07492881918096998,0.06822374882223439
test-696,0.11912191830845414,0.8451061519167401,0.03577192977480574
test-697,0.19200596842094472,0.6567419677915173,0.151252063787538
test-698,0.15537854511632557,0.8079275204323695,0.03669393445130486
test-699,0.5511395261547155,0.4320963293530583,0.01676414449222623
test-700,0.9474080998050252,0.0014242688928461373,0.051167631302128695
test-701,0.8487692859878427,0.07832428660195742,0.07290642741019981
test-702,0.0023304496035323596,0.975999836536848,0.021669713859619775
test-703,0.9380395808803967,0.006909993880411853,0.05505042523919142
test-704,0.013045856974615268,0.9469866395952952,0.03996750343008953
test-705,0.061512631280088874,0.08700077953824521,0.851486589181666
test-706,0.062399319450181644,0.4679480810639731,0.46965259948584526
test-707,0.9440670466393795,0.00016256929450429662,0.055770384066116195
test-708,0.9701608386662698,0.004379871219490975,0.025459290114239315
test-709,0.02141995854668524,0.9282500434680783,0.05032999798523655
test-710,0.0032310937200219613,0.9388176204913558,0.057951285788622346
test-711,0.8373012271020513,0.0036613749714463763,0.15903739792650215
test-712,0.9153360948167151,0.0683124011881895,0.016351503995095412
test-713,0.057505700738419194,0.8913453912417258,0.05114890801985493
test-714,0.8922986103470253,0.08338736634382864,0.024314023309146008
test-715,0.9663838711548721,0.0037070226483729984,0.029909106196754683
test-716,0.19410150048854688,0.6982743852731018,0.10762411423835118
test-717,0.11444496383046966,0.4851461140810381,0.40040892208849216
test-718,0.12204945914522528,0.47777877117431505,0.4001717696804597
test-719,0.8871637547626943,0.10009290188032567,0.012743343356979986
test-720,0.9318402850598431,0.03431615848862188,0.033843556451535084
test-721,0.20783629866503514,0.004189765580925868,0.7879739357540391
test-722,0.027752578229842523,0.850371540141239,0.12187588162891859
test-723,0.12471504406441256,0.8130454208233293,0.06223953511225815
test-724,0.005413911165233325,0.9330257917878615,0.061560297046905264
test-725,0.07383283193540699,0.8472280657182112,0.07893910234638178
test-726,0.8514140035448622,0.00386819292732381,0.14471780352781408
test-727,0.9128941385528913,0.07352502342270117,0.01358083802440756
test-728,0.010423463190620865,0.09483907008621352,0.8947374667231657
test-729,0.005019478258416272,0.9224548716769605,0.07252565006462329
test-730,0.016595399477504706,0.03790800353420569,0.9454965969882896
test-731,0.8606371295934157,0.008562992678627956,0.13079987772795648
test-732,0.0034724342618492553,0.9122667790269402,0.08426078671121043
test-733,0.8613525665015647,0.12295227722449158,0.015695156273943894
test-734,0.007955352955642684,0.8135912592763508,0.1784533877680065
test-735,0.9720485269737769,0.009328930630374817,0.018622542395848492
test-736,0.7196825668174652,0.2713745870399869,0.008942846142547953
test-737,0.9028475916925708,0.07901209114655271,0.01814031716087654
test-738,0.0025873107171988682,0.9508816446911034,0.04653104459169777
test-739,0.9437852450933918,0.030577845288839625,0.025636909617768596
test-740,0.899919175658659,0.003103027044096816,0.09697779729724425
test-741,0.9706748471983097,0.004344826855122359,0.02498032594656792
test-742,0.015110753262904855,0.8077493167529515,0.17713992998414363
test-743,0.026021856225628814,0.8811718427671105,0.0928063010072608
test-744,0.8574485900397895,1.8518104376259638e-06,0.14254955814977285
test-745,0.0014797183885109603,0.927206845418811,0.07131343619267796
test-746,0.0013062627908494015,0.9502821045683075,0.04841163264084311
test-747,0.037567853557068646,0.2236520342755756,0.7387801121673558
test-748,0.00878586945237689,0.9448888260828434,0.046325304464779844
test-749,0.11772003059241666,0.7843899745521886,0.09788999485539471
test-750,0.005026729653178922,0.06210476680404123,0.9328685035427798
test-751,0.00929567567078026,0.9126432124891509,0.07806111184006882
test-752,0.8036668847124299,0.09926379506202553,0.0970693202255445
test-753,0.9693389748698954,0.0009009197811281548,0.029760105348976513
test-754,0.002229446945220522,0.9629336976065934,0.034836855448185926
test-755,0.02911735905295236,0.8647438804807556,0.10613876046629218
test-756,0.0015844943842043087,0.9477677967540487,0.05064770886174709
test-757,0.973165874734217,0.007775950228899633,0.019058175036883472
test-758,0.0008725837582018501,0.7077697352581941,0.29135768098360404
test-759,0.9196938095062008,0.008373960949702195,0.07193222954409711
test-760,0.04669498544749705,0.895749164156494,0.05755585039600896
test-761,0.0028858373874312555,0.7532644140841522,0.2438497485284165
test-762,0.7144494158574037,0.2708725699313246,0.014678014211271493
test-763,0.9379629573864448,0.03990454364276514,0.02213249897079024
test-764,0.8546650475237438,0.06571456233238405,0.0796203901438721
test-765,0.005587881347091432,0.5906584908049562,0.40375362784795227
test-766,0.2527881649165093,0.7224921680167389,0.02471966706675179
test-767,0.019523995180740755,0.8464106462880951,0.13406535853116405
test-768,0.9538791072759004,0.0010702974141020803,0.04505059530999747
test-769,0.8169724548451724,0.15939515959228318,0.02363238556254427
test-770,0.7696299798392424,0.1778013465244682,0.05256867363628942
test-771,0.8206044533134875,0.16600522833981765,0.013390318346694805
test-772,0.12312976900145058,0.6046416972210416,0.2722285337775078
test-773,0.0061287714784332556,0.8882969127572818,0.10557431576428493
test-774,0.009310793152424826,0.9225850527869367,0.06810415406063848
test-775,0.4568347895121617,0.27004166741510915,0.2731235430727292
test-776,0.027875408512786626,0.9405240435214228,0.0316005479657905
test-777,0.6179015123983368,0.3720975002672484,0.010000987334414761
test-778,0.9392272292930197,3.907136081650022e-06,0.06076886357089851
test-779,0.9302162243577707,0.033844535069609015,0.0359392405726203
test-780,0.08475263392613848,0.23226155324632206,0.6829858128275395
test-781,0.5273868406443902,0.44043295910471114,0.032180200250898676
test-782,0.6698578304980831,0.3177689061031517,0.012373263398765174
test-783,0.11578599070588788,0.8116508775744826,0.07256313171962955
test-784,0.21859769911315236,0.7382042562380353,0.04319804464881235
test-785,0.2058162351580909,0.38993343426059307,0.40425033058131604
test-786,0.9303358544530965,0.05975675774807879,0.009907387798824663
test-787,0.09731833814482513,0.7944774691540455,0.1082041927011294
test-788,0.1895128389657706,0.7758535353610011,0.034633625673228335
test-789,0.024486857378906504,0.9277616411729859,0.047751501448107546
test-790,0.8937311811772923,0.06794488260846498,0.03832393621424262
test-791,0.6215783414101593,0.3666315746583462,0.011790083931494543
test-792,0.8134068364664935,0.000569090646653188,0.1860240728868533
test-793,0.6632182042451457,0.29390966035556615,0.042872135399288275
test-794,0.12759461308668751,0.4412349557326086,0.43117043118070386
test-795,0.00043365126231827833,0.4298709431968582,0.5696954055408237
test-796,0.011349631451180212,0.9124867287078842,0.0761636398409357
test-797,0.009294931535173748,0.9642651251773743,0.026439943287451945
test-798,0.878305244500257,0.10143823790779802,0.02025651759194492
test-799,0.8895542409255693,0.0030696528646878096,0.10737610620974285
test-800,0.04442454823196895,0.772074881430858,0.18350057033717304
test-801,0.14354805093633946,0.8342687793916381,0.022183169672022374
test-802,0.003593760879167752,0.9150467817558008,0.08135945736503152
test-803,0.07546843177453623,0.7812486032280427,0.14328296499742105
test-804,0.9608660078534864,0.0052218031207751986,0.03391218902573836
test-805,0.10010132868462045,0.8221469684276542,0.07775170288772539
test-806,0.006763223631692111,0.917520110803654,0.07571666556465381
test-807,0.15037932002122167,0.45514614351070487,0.39447453646807357
test-808,0.04956728488432994,0.011503061488021507,0.9389296536276486
test-809,0.020630367316826805,0.5913121109956467,0.38805752168752644
test-810,0.031444933255988204,0.3042064195837822,0.6643486471602296
test-811,0.020094461297880856,0.9403807052775479,0.0395248334245713
test-812,0.8964508618074648,0.05124237129024419,0.05230676690229098
test-813,0.047302363158716686,0.8678339669609844,0.08486366988029896
test-814,0.08064531423524217,0.8532510222708787,0.06610366349387914
test-815,0.8548322511088022,0.07991755673341751,0.06525019215778026
test-816,0.1488372476306891,0.8277877833968257,0.02337496897248514
test-817,0.9652631159317371,0.004707887949559689,0.03002899611870316
test-818,0.07862764991000074,0.7862155138407197,0.13515683624927932
test-819,0.0025514029100234367,0.9315081427511119,0.06594045433886477
test-820,0.9609943592070951,0.012795341903812372,0.026210298889092556
test-821,0.7134367881584621,0.27687763775629476,0.009685574085242964
test-822,0.5240817894879046,0.4500502378757778,0.025867972636317613
test-823,0.09879562559569173,0.8148508638312252,0.08635351057308303
test-824,0.8207856389760882,0.1649994552587058,0.014214905765205843
test-825,0.030690299116771125,0.8931904275540065,0.0761192733292224
test-826,0.9621975437306399,0.013018830571241017,0.02478362569811894
test-827,0.17008963301706,0.012400224261760696,0.8175101427211793
test-828,0.9204678062926325,0.003971518391460637,0.07556067531590686
test-829,0.10982878257923259,0.7899206858816091,0.1002505315391583
test-830,0.023221991500897453,0.019290679818776333,0.9574873286803263
test-831,0.6612303647576985,0.26614790519961135,0.0726217300426902
test-832,0.9677186743041251,0.004664446810129016,0.027616878885745957
test-833,0.28331151545595207,0.6059524520972652,0.11073603244678268
test-834,0.7917897897099953,0.1539885011481704,0.05422170914183433
test-835,0.46844427830792634,0.004886819072957456,0.5266689026191163
test-836,0.9733832888130431,0.006008374166429917,0.020608337020526897
test-837,0.03022102889193479,0.13823514101130055,0.8315438300967646
test-838,0.00877481969367276,0.9652344575749869,0.025990722731340222
test-839,0.028936348112817853,0.47810274050843193,0.4929609113787502
test-840,0.9402583627673342,0.0027639800687113314,0.056977657163954316
test-841,0.7996569530209495,0.09781654867213947,0.10252649830691106
test-842,0.12226977935758764,0.7528936410046416,0.12483657963777078
test-843,0.004199160481866277,0.9386923625950406,0.0571084769230932
test-844,0.13404729917562955,0.002741611942888933,0.8632110888814816
test-845,0.9593550468981276,0.016727566471214123,0.023917386630658295
test-846,0.00935435825791822,0.8693696486767294,0.12127599306535226
test-847,0.028113234162714083,0.920278369711303,0.051608396125982954
test-848,0.949043975240776,0.0013575120948263195,0.04959851266439771
test-849,0.024377846324792837,0.9473667753907763,0.028255378284430963
test-850,0.8845293196481587,0.06478514264768628,0.05068553770415506
test-851,0.0777630933352816,0.8806268398493701,0.041610066815348255
test-852,0.8807165684549758,0.015750775383321917,0.10353265616170232
test-853,0.03569847217877715,0.9353655074363035,0.02893602038491924
test-854,0.012645330119011138,0.21599602074223384,0.771358649138755
test-855,0.6504436291801071,0.22675644222689045,0.12279992859300246
test-856,0.04791593736888392,0.9099586021625992,0.04212546046851678
test-857,0.7569129627229307,0.23112311005529035,0.011963927221778888
test-858,0.005102229122452249,0.955984160875234,0.03891361000231366
test-859,0.1427542753977989,0.7544105625042613,0.10283516209793993
test-860,0.8218734387717404,0.16456321326099163,0.013563347967268083
test-861,0.9071624561741258,0.07122060794363744,0.021616935882236673
test-862,0.0933603969322521,0.8448753846451649,0.06176421842258301
test-863,0.9128381705253314,0.054739807606560956,0.03242202186810755
test-864,0.9611469822009838,9.818040634593856e-05,0.03875483739267023
test-865,0.28575980167890447,0.058051024909219276,0.6561891734118762
test-866,0.4596220258745075,0.08762746103093925,0.4527505130945533
test-867,0.057829803529686884,0.8865863179572909,0.05558387851302218
test-868,0.03723664638310882,0.8793017544189765,0.08346159919791478
test-869,0.0033579459842089827,0.8128275331986535,0.18381452081713745
test-870,0.24133321501201818,0.7288687414905017,0.029798043497480074
test-871,0.962487838706119,0.001970241564931443,0.035541919728949524
test-872,0.13622519427650268,0.3772334965114619,0.48654130921203537
test-873,0.02771524100141153,0.7249897369803084,0.24729502201828002
test-874,0.9678641600062765,0.0017091187327720448,0.030426721260951313
test-875,0.014421301523909592,0.8974307293403389,0.08814796913575147
test-876,0.02770455936646952,0.92556102702823,0.046734413605300645
test-877,0.6270087177936334,0.34513539607099897,0.027855886135367634
test-878,0.7830035047103647,0.1952300203414285,0.021766474948206698
test-879,0.9662763410796031,0.01557117649384357,0.018152482426553408
test-880,0.8000378875957485,0.014376577128755466,0.1855855352754962
test-881,0.007263451872732267,0.9428348445171545,0.049901703610113306
test-882,0.91148991155284,0.05461433399021817,0.03389575445694193
test-883,0.010607351615069443,0.9290312484309416,0.06036139995398893
test-884,0.031139433775768516,0.8044773530373612,0.16438321318687035
test-885,0.024710703616203845,0.1961578843361604,0.7791314120476358
test-886,0.009932324187892855,0.3682000658019241,0.6218676100101831
test-887,0.7345059059564292,0.2498048042893707,0.015689289754200263
test-888,0.06912915264092427,0.9014854897757695,0.029385357583306317
test-889,0.23535628010600443,0.6944812843010767,0.07016243559291882
test-890,0.4310821740507541,0.07869417020961049,0.49022365573963544
test-891,0.05442522277978291,0.1145504413149148,0.8310243359053022
test-892,0.016183083008784623,0.952985646978378,0.030831270012837392
test-893,0.6478580113097149,0.3454397901845649,0.006702198505720207
test-894,0.9124231741339635,0.05334931437438541,0.03422751149165116
test-895,0.0008466346673731154,0.6267043151589811,0.3724490501736459
test-896,0.09269019421441053,0.8379972192610925,0.06931258652449693
test-897,0.9636388049576852,0.017531146162179063,0.018830048880135716
test-898,0.09090879537565807,0.8809513489520318,0.028139855672310053
test-899,0.766633324447628,0.20967165409746077,0.02369502145491133
